"CarName","JPName","USName","EUName","BlockedInJapan","BlockedInUSA","BlockedInPALFIGS","BlockedInPALEnglish"
"ttr1r","[R]Sprinter Trueno GT-APEX '85","[R]Sprinter Trueno GT-APEX '85","[R]Sprinter Trueno GT-APEX '85","False","False","False","False"
"ttrnn","Sprinter Trueno BZG '96","Sprinter Trueno BZG '96","Sprinter Trueno BZG '96","False","False","False","False"
"ttrnr","[R]Sprinter Trueno BZG '96","[R]Sprinter Trueno BZG '96","[R]Sprinter Trueno BZG '96","False","False","False","False"
"ttron","Sprinter Trueno GT-APEX '83","Sprinter Trueno GT-APEX '83","Sprinter Trueno GT-APEX '83","False","False","False","False"
"ttror","[R]Sprinter Trueno GT-APEX '83","[R]Sprinter Trueno GT-APEX '83","[R]Sprinter Trueno GT-APEX '83","False","False","False","False"
"uf40n","GT40","GT40","GT40","False","False","False","False"
"uf40r","Delete","Delete","Delete","True","True","True","True"
"uf4lr","[R]GT40 Race Car","[R]GT40 Race Car","[R]GT40 Race Car","False","False","False","False"
"uf90n","GT90","GT90","GT90","False","False","False","False"
"ufc9n","Mustang SVT Cobra '99","Mustang SVT Cobra '99","Mustang SVT Cobra '99","False","False","False","False"
"ufc9r","[R]Mustang SVT Cobra '99","[R]Mustang SVT Cobra '99","[R]Mustang SVT Cobra '99","False","False","False","False"
"ufcrn","Mustang SVT Cobra '98","Mustang SVT Cobra '98","Mustang SVT Cobra '98","False","False","False","False"
"ufcrr","[R]Mustang SVT Cobra '98","[R]Mustang SVT Cobra '98","[R]Mustang SVT Cobra '98","False","False","False","False"
"ufm9n","Mustang GT '99","Mustang GT '99","Mustang GT '99","False","False","False","False"
"ufmun","Mustang GT '98","Mustang GT '98","Mustang GT '98","False","False","False","False"
"ufs9r","[R]Saleen SR Widebody","[R]Saleen SR Widebody","[R]Saleen SR Widebody","False","False","False","False"
"uftan","Taurus SHO '99","Taurus SHO '99","Taurus SHO '99","False","False","False","False"
"uftar","[R]Taurus SHO '99","[R]Taurus SHO '99","[R]Taurus SHO '99","False","False","False","False"
"uftas","[R]Taurus SHO '99","[R]Taurus SHO '99","[R]Taurus SHO '99","False","False","False","False"
"ul40r","Delete","Delete","Delete","True","True","True","True"
"ulcun","Cuda '70","Cuda '70","Cuda '70","False","False","False","False"
"ulgxn","GTX","GTX","GTX","False","False","False","False"
"ulpsn","Pronto Spyder","Pronto Spyder","Pronto Spyder","False","False","False","False"
"ulrrn","Road Runner","Road Runner","Road Runner","False","False","False","False"
"ulsbn","Superbird","Superbird","Superbird","False","False","False","False"
"um67n","Cougar XR-7 '67","Cougar XR-7 '67","Cougar XR-7 '67","False","False","False","False"
"umcon","Cougar '99","Cougar '99","Cougar '99","False","False","False","False"
"us35n","GT350 '66","GT350 '66","GT350 '66","False","True","True","True"
"us35r","[R]GT350 '66","[R]GT350 '66","[R]GT350 '66","False","True","True","True"
"us36n","GT350 '66","GT350 '66","GT350 '66","True","False","False","False"
"us36r","[R]GT350 '66","[R]GT350 '66","[R]GT350 '66","True","False","False","False"
"us50n","GT500KR '68","GT500KR '68","GT500KR '68","False","True","True","True"
"us51n","GT500 '68","GT500 '68","GT500 '68","True","False","False","False"
"usccr","[R]Cobra Daytona '65","[R]Cobra Daytona '65","[R]Cobra Daytona '65","False","False","False","False"
"uscon","Cobra 427 '67","Cobra 427 '67","Cobra 427 '67","False","False","False","False"
"uss1n","Series 1","Series 1","Series 1","False","False","False","False"
"uv12n","M12","M12","M12","False","False","False","False"
"uv2lr","[R]M12 LM Edition","[R]M12 LM Edition","[R]M12 LM Edition","False","False","False","False"
"uvw8n","Wiegert W8 Twin Turbo","Wiegert W8 Twin Turbo","Wiegert W8 Twin Turbo","False","False","False","False"
"v-rbr","[R]Cerbera LM Edition","[R]Cerbera LM Edition","[R]Cerbera LM Edition","False","False","False","False"
"vc50n","Chimaera 5.0","Chimaera 5.0","Chimaera 5.0","False","False","False","False"
"vce5n","Cerbera 4.5","Cerbera 4.5","Cerbera 4.5","False","False","False","False"
"vce5r","[R]Cerbera 4.5","[R]Cerbera 4.5","[R]Cerbera 4.5","False","False","False","False"
"vch2n","Chimaera 4.0","Chimaera 4.0","Chimaera 4.0","False","False","False","False"
"vch5n","Chimaera 4.5","Chimaera 4.5","Chimaera 4.5","False","False","False","False"
"vcrbn","Cerbera 4.2","Cerbera 4.2","Cerbera 4.2","False","False","False","False"
"vcrbr","[R]Cerbera 4.2","[R]Cerbera 4.2","[R]Cerbera 4.2","False","False","False","False"
"vcs6n","Cerbera Speed 6","Cerbera Speed 6","Cerbera Speed 6","False","False","False","False"
"vcs6r","[R]Cerbera Speed 6","[R]Cerbera Speed 6","[R]Cerbera Speed 6","False","False","False","False"
"vgr5n","Griffith 500","Griffith 500","Griffith 500","False","False","False","False"
"vgr5r","[R]Griffith 500","[R]Griffith 500","[R]Griffith 500","False","False","False","False"
"vgrfn","Griffith Blackpool B340","Griffith Blackpool B340","Griffith Blackpool B340","False","False","False","False"
"vgrfr","[R]Griffith Blackpool B340","[R]Griffith Blackpool B340","[R]Griffith Blackpool B340","False","False","False","False"
"vs12n","Speed 12","Speed 12","Speed 12","False","False","False","False"
"vs12r","[R]Speed 12","[R]Speed 12","[R]Speed 12","False","False","False","False"
"vst6n","Tuscan Speed 6","Tuscan Speed 6","Tuscan Speed 6","False","False","False","False"
"vst6r","[R]Tuscan Speed 6","[R]Tuscan Speed 6","[R]Tuscan Speed 6","False","False","False","False"
"x2a8n","Alto Works RS/Z '98","Alto Works RS/Z '98","Alto Works RS/Z '98","False","False","False","False"
"x2a8r","[R]Alto Works RS/Z '98","[R]Alto Works RS/Z '98","[R]Alto Works RS/Z '98","False","False","False","False"
"x2aln","Alto Works RS/X '90","Alto Works RS/X '90","Alto Works RS/X '90","False","False","False","False"
"x2alr","[R]Alto Works RS/X '90","[R]Alto Works RS/X '90","[R]Alto Works RS/X '90","False","False","False","False"
"x2asn","Alto Works Sports Limited '97","Alto Works Sports Limited '97","Alto Works Sports Limited '97","False","False","False","False"
"x2asr","[R]Alto Works Sports Limited '97","[R]Alto Works Sports Limited '97","[R]Alto Works Sports Limited '97","False","False","False","False"
"x2azn","Alto Works RS/Z '97","Alto Works RS/Z '97","Alto Works RS/Z '97","False","False","False","False"
"x2azr","[R]Alto Works RS/Z '97","[R]Alto Works RS/Z '97","[R]Alto Works RS/Z '97","False","False","False","False"
"x2cpn","Cappuccino '95","Cappuccino '95","Cappuccino '95","False","False","False","False"
"x2cpr","[R]Cappuccino '95","[R]Cappuccino '95","[R]Cappuccino '95","False","False","False","False"
"x2cur","[R]Cultus Pikes Peak Ver.","[R]Cultus Pikes Peak Ver.","[R]Cultus Pikes Peak Ver.","False","False","False","False"
"x2esr","[R]Escudo Pikes Peak Ver.","[R]Escudo Pikes Peak Ver.","[R]Escudo Pikes Peak Ver.","False","False","False","False"
"x2ksn","Kei S '98","Kei S '98","Kei S '98","False","False","False","False"
"x2son","Cervo Mode SR-Four '90","Cervo Mode SR-Four '90","Cervo Mode SR-Four '90","False","False","False","False"
"x2w8n","Wagon R RR '98","Wagon R RR '98","Wagon R RR '98","False","False","False","False"
"x2w8r","[R]Wagon R RR '98","[R]Wagon R RR '98","[R]Wagon R RR '98","False","False","False","False"
"x2wfn","Wagon R Column FT '97","Wagon R Column FT '97","Wagon R Column FT '97","False","False","False","False"
"x2wfr","[R]Wagon R Column FT '97","[R]Wagon R Column FT '97","[R]Wagon R Column FT '97","False","False","False","False"
"x2wrn","Wagon R Turbo RT/S '95","Wagon R Turbo RT/S '95","Wagon R Turbo RT/S '95","False","False","False","False"
"x2wrr","[R]Wagon R Turbo RT/S '95","[R]Wagon R Turbo RT/S '95","[R]Wagon R Turbo RT/S '95","False","False","False","False"
"x2wsn","Wagon R Aero RS '97","Wagon R Aero RS '97","Wagon R Aero RS '97","False","False","False","False"
"x2wsr","[R]Wagon R Aero RS '97","[R]Wagon R Aero RS '97","[R]Wagon R Aero RS '97","False","False","False","False"
